project_id,name,project_code,current_operation_strategy,target_operation_strategy,action,reason,other_system_id,legacy_project_id,project_environment
569,常宜高速公路CY-CZ1承台墩柱1标工程,PRJ260569,joint,joint,keep,existing_new_system_project,,af285b99ff1d4d829aa2ff13843f76a3,正式项目
570,越西县依洛地坝镇树且村挡土墙项目,PRJ260570,joint,joint,keep,existing_new_system_project,,afc6f72081784a20bf1b7791e97938b7,legacy_contract_project_anchor
571,中江县“8.16”渠道水毁修复工程,PRJ260571,joint,joint,keep,existing_new_system_project,109638,b011d38f5f2a43d6acfe6cb196f70d8f,正式项目
572,德阳站综合交通枢纽改造项目桥梁地下室主体结构工程,PRJ260572,joint,joint,keep,existing_new_system_project,261153,b024fdce92fc4c7d9a196718ad0734a8,
573,健康骑游道铺装劳务,PRJ260573,joint,joint,keep,existing_new_system_project,,b02b08e025ab4b038d764e0525b2e64b,正式项目
574,中江县杏花路道路建设工程施工,PRJ260574,joint,joint,keep,existing_new_system_project,109798,b032b1d023394264bea8890d30a6f16e,正式项目
575,中国移动四川公司德阳分公司2021-2022年渠道维修采购项目框架协议,PRJ260575,joint,joint,keep,existing_new_system_project,109650,b04092bf64244df4ba3e3d8888115d68,正式项目
576,2019年帕哈乡八合村产业发展沟渠,PRJ260576,joint,joint,keep,existing_new_system_project,,b09b4349c35a4bec9fd3b6c99b69d8ef,legacy_contract_project_anchor
577,长安街道办事处李家村便民菜市,PRJ260577,joint,joint,keep,existing_new_system_project,,b106c4ed4e0942c28f12d56841704966,legacy_contract_project_anchor
578,黄猫垭园区建设工程劳务分包,PRJ260578,joint,joint,keep,existing_new_system_project,109818,b155837db59c42d9a3eccff2df5bfad8,正式项目
579,树木移栽合同,PRJ260579,joint,joint,keep,existing_new_system_project,109686,b17db7c3d7814760a0b0710bf88bef0d,正式项目
580,眉山环天水务有限公司舒坪社区管网修复工程,PRJ260580,joint,joint,keep,existing_new_system_project,,b1da8255e06e4056aaf0e844559b407c,
581,2021年11月1日-2023年10月31日期间学校安排的防水维修项目和应急处理,PRJ260581,joint,joint,keep,existing_new_system_project,109519,b259e293688c4bfb866ab5e190275273,正式项目
582,中国移动四川分公司南充片区2018-2020年渠道零星维修项目（标包9）,PRJ260582,joint,joint,keep,existing_new_system_project,109772,b30548069e964194aca239afd9b34d82,正式项目
583,罗江区2020年暴雨洪灾水毁修复9个工程施工分包单位及单价补充协议书,PRJ260583,joint,joint,keep,existing_new_system_project,109593,b3f527d6f80c45498a54241c44fee03b,正式项目
584,重庆工业职业技术学院,PRJ260584,joint,joint,keep,existing_new_system_project,109607,b46d0ef2c882487aae2e2858aed634e2,正式项目
585,【广清城际轨道交通项目（花都段）安置区工程（狮岭镇前进安置区）一期施工总承包】项目【市政道路】工程专业分包,PRJ260585,joint,joint,keep,existing_new_system_project,109499,b4d056223bda427d8dff39113334ef37,正式项目
586,理塘碧桂园项目,PRJ260586,joint,joint,keep,existing_new_system_project,109592,b5ee8bfd20284bcd84383b0764db24fb,正式项目
587,成都（北部商城）西部国际家电交易中心1#楼及地下室,PRJ260587,joint,joint,keep,existing_new_system_project,109646,b653753feab74ec1baf2be1b531a5d99,正式项目
588,德新镇污水处理厂及污水收集主管网建设（德新镇污水处理厂工程）,PRJ260588,joint,joint,keep,existing_new_system_project,109615,b68df914cf3b47b888e43028b1057da1,正式项目
589,德阳市旌阳区中医院门诊综合大楼项目及住院综合大楼项目,PRJ260589,joint,joint,keep,existing_new_system_project,109423,b69a287978ee4573b1b21768e3868581,正式项目
590,旌阳区孝感镇灵庙村2017年节水型社会重点县建设项目,PRJ260590,joint,joint,keep,existing_new_system_project,109720,b6cc0a037a2643c18ed61e593250ec3a,正式项目
591,江油市铜星乡菩提村沟渠建设项目,PRJ260591,joint,joint,keep,existing_new_system_project,,b6f23da5368d4972b0f0b68310d0651a,legacy_contract_project_anchor
592,绵阳市安州区人民检察院智慧检察系统Ⅴ期办案工作区土建项目,PRJ260592,joint,joint,keep,existing_new_system_project,190835,b79f8cb44d6045c1869f6bb575b5e77e,
593,国网新疆电力有限公司阿勒泰供电公司省管产业单位2024年第一次服务类区域联合授权框架招标采购,PRJ260593,joint,joint,keep,existing_new_system_project,236260,b7c7e4c229024786b30ee5bec6d0ad9b,
594,工程学院零星项目,PRJ260594,joint,joint,keep,existing_new_system_project,109730,b7f07bc4b72c4cd29b5d1b445b499386,正式项目
595,中江县小型汽车驾驶人考场建设项目,PRJ260595,direct,joint,set,existing_new_system_project,,b964273b1ce94eda9eb8af0c2ac30789,legacy_contract_project_anchor
596,德阳市绵远河西岸生态整治工程（青衣江路-牡丹江路）,PRJ260596,joint,joint,keep,existing_new_system_project,109705,b98aa16d7a9d42e3a7eb8dbbe2907651,正式项目
597,2020年金阳县德溪乡贫困特色水果种植基地基础设施建设,PRJ260597,joint,joint,keep,existing_new_system_project,,b9bad8249e234860945621a3000134db,legacy_contract_project_anchor
598,重庆市璧山区璧泉街道老旧小区改造配套基础设施（南关社区）（第二次）,PRJ260598,joint,joint,keep,existing_new_system_project,191774,b9f1ea27e66c41fba95cb7573c425073,
599,西藏军区工程建设项目临时器材库和装备库建设项目（2302项目）,PRJ260599,joint,joint,keep,existing_new_system_project,,baeda23eedeb4f788ea28c0d60af1904,
600,城南壹号·熙悦府（一期）专业分包包2安装工程,PRJ260600,joint,joint,keep,existing_new_system_project,225294,bb0ccbdd806d4c49b287d32ffb70ebff,
601,拉萨市柳梧新区污水分流部分区域改造,PRJ260601,joint,joint,keep,existing_new_system_project,109545,bb463f5786a54cbeb158e5a7972e53af,正式项目
602,重庆丰都龙城华府（三期）二组团10#、11#住宅屋顶分布式光伏项目,PRJ260602,joint,joint,keep,existing_new_system_project,263991,bb479eae09634eca926443b260524e78,
603,合格土销售项目,PRJ260603,joint,joint,keep,existing_new_system_project,198588,bb522fee21af41b384c8fc7647fe63f3,
604,天元街道产业园区配套道路建设项目,PRJ260604,joint,joint,keep,existing_new_system_project,109608,bb77cc54c910443da84b9a2c7d6f10f3,正式项目
605,巴楚县中心敬老院消防改造提升建设项目,PRJ260605,joint,joint,keep,existing_new_system_project,109535,bbe61b7f1a754c2a9998c3cec3e80260,正式项目
606,射洪县仁和中学校教学用房及相关附属设施建设项目,PRJ260606,joint,joint,keep,existing_new_system_project,109842,bbea9e93630f48eea51296e418ad83b7,正式项目
607,九寨沟县漳扎镇小学校等灾后重建项目部-九寨沟干部职工周转房,PRJ260607,joint,joint,keep,existing_new_system_project,109721,bc8a3285e9af4dcda5895313440be16a,正式项目
608,四川工程职业技术学院二、三食堂周边铺装改造,PRJ260608,direct,joint,set,existing_new_system_project,,bcf49916c2384becac4bf9844fe05ea3,正式项目
609,1851-20项目消防联调联试及通风系统安装工程,PRJ260609,joint,joint,keep,existing_new_system_project,109581,bd0099f172af405e8eb98f712df92127,正式项目
610,2025年西南石油工程公司钻前辅助工程劳务框架招标（8标段：内江、自贡等地区）项目,PRJ260610,joint,joint,keep,existing_new_system_project,212784,bd7953ddbca04d708e1d5ae2c42fcdf2,
611,53019工程、3644-3、4、3617工程（2022.01.17）,PRJ260611,joint,joint,keep,existing_new_system_project,,bdaa2a6cd8fc429b89053c278f6ed3b6,正式项目
612,旌阳区保密局办公室改造,PRJ260612,joint,joint,keep,existing_new_system_project,109706,bdcac58b05554a5c98e5d6afeb3f7f9f,正式项目
613,南川区第三中学扩建工程,PRJ260613,joint,joint,keep,existing_new_system_project,109502,bde18269fcd04d00910a9b456d0a4813,正式项目
614,2021年柳梧新区雨污水管网及防洪渠维保服务采购项目一标段,PRJ260614,joint,joint,keep,existing_new_system_project,109618,be3f89e0cb294643bdbc6f62c5a242c2,正式项目
615,川北幼儿师范高等专科学校三期工程-室外附属一批次工程,PRJ260615,joint,joint,keep,existing_new_system_project,109819,bedcf08fe3a040b6a2123a148f45dd5c,正式项目
616,黄许镇绵远河袁家大桥建设项目农房拆迁安置 基础设施配套项目一村道、排水沟、管网建设项目,PRJ260616,joint,joint,keep,existing_new_system_project,109614,beea539bc3a94a7d8d2c4852c1f08c25,正式项目
617,万兴一品三组团区域景观土建工程,PRJ260617,joint,joint,keep,existing_new_system_project,,bf39519af18644a4ba2347cfeb2a3cac,legacy_contract_project_anchor
618,越西县普雄镇消防站建设项目,PRJ260618,joint,joint,keep,existing_new_system_project,109533,bfa15c3cc6544332a4573e54f79a5b98,正式项目
619,柳梧新区地下雨污水管网（部分路段）改造项目,PRJ260619,joint,joint,keep,existing_new_system_project,109777,bfd2012972084181b83a6f7e885ada70,正式项目
620,鸿图府项目第一期建筑安装工程,PRJ260620,joint,joint,keep,existing_new_system_project,109617,c0751730f07349fb9d2b573a765484eb,正式项目
621,【广清城际轨道交通项目（花都段）安置区工程 （狮岭镇军田安置区一期工程）施工总承包】项目 【挡土墙】工程专业分包合同,PRJ260621,joint,joint,keep,existing_new_system_project,109470,c0fec62dffee4c0cbcf8eaab7e4a5477,正式项目
622,瑜园小区配套基础设施及环境改造工程,PRJ260622,joint,joint,keep,existing_new_system_project,226389,c14136ad1c52463bbde74fe5f3498398,
623,旌阳区综合管廊项目钱塘江路段管廊支护及防水工程专业分包,PRJ260623,joint,joint,keep,existing_new_system_project,190045,c15575514d04462bb5a4020601c3ef71,
624,重庆轨道交通15号线一期土建工程03标绣湖路DN400给水管道迁改工程,PRJ260624,joint,joint,keep,existing_new_system_project,115141,c1ffdc83503e4cce9d2801316060bed7,
625,环壁南路至环湖北路（青白江河）DN800管安装工程,PRJ260625,joint,joint,keep,existing_new_system_project,109456,c217fd220f2e4caa882c878faab9ab1d,正式项目
626,马尔康市卓克基水厂挡墙恢复工程,PRJ260626,direct,joint,set,existing_new_system_project,109416,c2924b9b428d4542a346a60c82b82231,正式项目
627,重庆市璧山区璧泉街道老旧小区改造项目（天门社区）,PRJ260627,joint,joint,keep,existing_new_system_project,224474,c2a0156bc72d457da0145ca8241ea734,
628,刘兴宇项目,PRJ260628,joint,joint,keep,existing_new_system_project,,c2ee2572f2e64330acc9922be5d292e6,
629,旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程.,PRJ260629,joint,joint,keep,existing_new_system_project,,c2f0d3a74d0940a4a0154792a281712d,
630,德阳市旌阳区八角井镇卫生院-停车场改造,PRJ260630,joint,joint,keep,existing_new_system_project,,c3bacf1323754d2697a93513da8d17b9,legacy_contract_project_anchor
631,旌阳区德新镇国家农业产业强镇建设二期稻谷产地初加工提升项目,PRJ260631,joint,joint,keep,existing_new_system_project,263992,c42de1a899dd4c6cb44252bd70299691,
632,中国移动四川分公司成都分公司2021-2025年管理用房及生产枢纽楼办公区域维修服务项目-通服,PRJ260632,joint,joint,keep,existing_new_system_project,109552,c46a561b9aa24ebfb3f0dd11e4b14280,正式项目
633,棉县高层安置小区消防系统维修项目（向阳小区）消防专业分包,PRJ260633,joint,joint,keep,existing_new_system_project,109454,c482406a0a254922800ed08a40707fc5,正式项目
634,2025年西南石油工程公司钻前辅助工程劳务框架招标（1标段：罗江、黄许等地区）项目,PRJ260634,joint,joint,keep,existing_new_system_project,212779,c4ba575a135e49c6acc9a9d40704535a,
635,66号楼整修项目,PRJ260635,joint,joint,keep,existing_new_system_project,224477,c4fa49e392464a0b811c60e8a1e13eef,
636,堆龙德庆区乃琼亲子公园建设项目,PRJ260636,joint,joint,keep,existing_new_system_project,223777,c4fd674a84cc4c2bbeae55d8207443ce,
637,孝感镇公租房配套工程—孝感镇公租房出入道路项目,PRJ260637,direct,joint,set,existing_new_system_project,,c51e7bbecb1b48ed98b9233b868d4722,legacy_contract_project_anchor
638,奇峰镇共和村蔬菜产业园提升项目,PRJ260638,joint,joint,keep,existing_new_system_project,215570,c52d2b1e41f747bbb8231326c8d2d344,
639,四川创型工程设计有限责任公司,PRJ260639,direct,joint,set,existing_new_system_project,,c5aaca9d17534640bd9c0821a1032d92,正式项目
640,合川高新区南溪组团用地整治项目,PRJ260640,joint,joint,keep,existing_new_system_project,115140,c5d91c8c77db49e3b66db0ac88d0d643,
641,四川美丰化工股份有限公司燃气报警系统安装工程,PRJ260641,joint,joint,keep,existing_new_system_project,,c60695931b894e94b2c2011981c6a9e6,legacy_contract_project_anchor
642,珠峰文化旅游创意产业园区基础设施建设项目一期工程第三标段,PRJ260642,joint,joint,keep,existing_new_system_project,,c61a4566cd554630adf3359de5f449d6,legacy_contract_project_anchor
643,雷波县2018.2019年校舍建设施工4（雷波县卡哈洛乡卡坪小学教学楼）,PRJ260643,joint,joint,keep,existing_new_system_project,,c6b822e1ec8745308312185093138315,legacy_contract_project_anchor
644,罗江翰林豪锦苑一期工程,PRJ260644,joint,joint,keep,existing_new_system_project,109833,c7f4ba7e38cf4b29b239a9b5ddd0ff94,正式项目
645,渝北区东风水库防汛公路硬化扶助工程,PRJ260645,joint,joint,keep,existing_new_system_project,109611,c845a86e0fed40a6afd947f09580664f,正式项目
646,2023年高标准农田改造提升-东美村1,PRJ260646,joint,joint,keep,existing_new_system_project,,c956e9e28b784932b46951bd146d401d,
647,什邡市经济开发区一级消防站及综合应急救援训练基地项目,PRJ260647,joint,joint,keep,existing_new_system_project,109805,c99641e9b7d8419bb1318f070e2496fd,正式项目
648,中国移动四川公司绵阳分公司2021-2022年渠道维修采购项目框架协议,PRJ260648,joint,joint,keep,existing_new_system_project,109651,ca9894f65c5e4b3cac86e93d68fadc29,正式项目
649,垫江县城区污水处理厂提标改造项目（中水管网建设工程A段）--玉鼎桥至明月大道段（第二次）,PRJ260649,joint,joint,keep,existing_new_system_project,258467,ca9cc3a115d44c1faf31b0ae8d8c16dc,
650,巴中恩阳临港产业园建设项目一制造业组团项目润禾改造工程1-5号楼防水保温工程,PRJ260650,joint,joint,keep,existing_new_system_project,109530,cad02e2bd4444edead1b36635639cf2d,正式项目
651,四川建筑职业技术学院德阳校区学生公寓粉刷维修项目,PRJ260651,joint,joint,keep,existing_new_system_project,109486,cbfd01c8330749afb93f66ff9951df78,正式项目
652,剑阁县东宝镇迎春村村级阵地搬迁配套设施工程二标段,PRJ260652,joint,joint,keep,existing_new_system_project,,cc151f2cfc9e487f82f7f1ba1362d0ad,正式项目
653,C地块非机动车停车场修建工程,PRJ260653,joint,joint,keep,existing_new_system_project,198585,cc493dcfaf6b488492e6566f21b42af0,
654,信息中心图书馆安全整治及服务能力提升项目,PRJ260654,joint,joint,keep,existing_new_system_project,263996,ccbab4088228455ba6ac3375b1d2482d,
655,C4-3-1、C4-3-2等3宗地块整治工程水泥稳定碎石层铺筑,PRJ260655,joint,joint,keep,existing_new_system_project,237593,cce3135c7a5347cd9733a853b942a3fc,
656,国家水土保持重点项目中江县2019年冯店小流域水土流失综合治理项目,PRJ260656,joint,joint,keep,existing_new_system_project,109846,cd4ddecc90324b76b303a4e4cbbb9e5b,正式项目
657,澜公馆景观工程,PRJ260657,joint,joint,keep,existing_new_system_project,109665,cd883a71c893424fbe432603091e451d,正式项目
658,眉山天府新区老场镇雨污分流改造工程（钢铁片区）管网检测,PRJ260658,joint,joint,keep,existing_new_system_project,109589,ce271702026b42be8f214613a471690e,正式项目
659,阆中水城项目唐家山片区一期酒店热水及地暖改造工程,PRJ260659,joint,joint,keep,existing_new_system_project,176873,ce39775b7f8e42c7bc487ff69c4acc98,
660,苍溪县鸳溪镇城乡建设用地增减挂钩项目,PRJ260660,joint,joint,keep,existing_new_system_project,109751,ce7524b7223d46e8974e48044decb355,正式项目
661,四川现代农业工程职业学院一期工程（10#教学楼、培训中心）,PRJ260661,joint,joint,keep,existing_new_system_project,109737,ce7c47d08d88409da91cd433099d5cee,正式项目
662,喀什地区英吉沙县2022年停车场建设项目工程总承包,PRJ260662,joint,joint,keep,existing_new_system_project,109357,cf1710ce2cc140c2b0710924a59a216b,
663,德阳市旌阳区崴螺山-高屋（寿崴路改线）道路改建工程项目,PRJ260663,joint,joint,keep,existing_new_system_project,109531,cfa432be43df4f4284bb60fb3fce488d,正式项目
664,眉山环天水务有限公司各条线服务供应商项目（包2）-舒坪社区管网工程,PRJ260664,joint,joint,keep,existing_new_system_project,200133,cfca2fd82f1242f3806057b2900d06b0,
665,拉萨市柳梧新区管网错接改造,PRJ260665,joint,joint,keep,existing_new_system_project,109575,d07b7a7a37aa473a89d006c178a4e033,正式项目
666,拉萨市柳梧新区排污管网改造,PRJ260666,joint,joint,keep,existing_new_system_project,109540,d0ba123f238b4fd68e33aad904dfcb50,正式项目
667,大唐甘肃发电有限工程碧口水力发电厂心苑职工家属区物业维修改造,PRJ260667,joint,joint,keep,existing_new_system_project,109764,d15f664bee1444c488e1b88b678e6af2,正式项目
668,江油涪江上游武都水库珍稀和特有鱼类繁育中心项目,PRJ260668,joint,joint,keep,existing_new_system_project,,d160e20360074d30af053a069f62ebec,正式项目
669,旌阳区黄许镇糖场桥暴雨洪涝灾害水毁重建工程项目,PRJ260669,joint,joint,keep,existing_new_system_project,109635,d17be2d1b09f4364bc37820ccd7c6b05,正式项目
670,龙泉山路（黄河路至青衣江路）改造工程（路面工程）,PRJ260670,direct,joint,set,existing_new_system_project,,d235db1a8f3046d597923c51000171db,legacy_contract_project_anchor
671,西南大数据创新应用中心项目土石方,PRJ260671,joint,joint,keep,existing_new_system_project,109446,d2584e69e21145199d66b25b0181e0a8,正式项目
672,四川利龙建筑工程有限公司,PRJ260672,joint,joint,keep,existing_new_system_project,,d2a0856f5ad740f795f731b8df71da33,legacy_contract_project_anchor
673,2020年度高阳街道草西乐5组烤房群修复项目,PRJ260673,joint,joint,keep,existing_new_system_project,,d2cb12958169456cbae3dc3774429324,legacy_contract_project_anchor
674,何东中石油煤层气公司新疆后峡项目,PRJ260674,joint,joint,keep,existing_new_system_project,109374,d2fbb60741f64cd99c82017452a54663,正式项目
675,莎车县艾力西湖镇拜什库都克(12)村农村污水治理建设项目(二次),PRJ260675,joint,joint,keep,existing_new_system_project,190044,d306ec31828d4c3eabf63d75a7c1b448,
676,四川省绵阳外国语学校综合中心初中部图书室改造项目,PRJ260676,joint,joint,keep,existing_new_system_project,236264,d33b7d4610d240a0a3551630955bd733,
677,青山巷汽修厂下水道改造项目,PRJ260677,joint,joint,keep,existing_new_system_project,,d3759d3a4e424927a13bb09d91e84d16,legacy_contract_project_anchor
678,德阳新城吾悦广场住宅整期幕墙工程,PRJ260678,joint,joint,keep,existing_new_system_project,109708,d397cd38ebae427ca4304745cd901ba4,正式项目
679,四川致远锂业有限公司生产厂房土建零星及维修工程,PRJ260679,joint,joint,keep,existing_new_system_project,236994,d3efb18b6f9a44f9b72343d9223c5b40,
680,喀什地区检察院办案与专业技术用房外立面改造项目,PRJ260680,joint,joint,keep,existing_new_system_project,170192,d44862eefe674f20bc033c364f15c515,
681,伽师县工业园区空气源供热建设项目（二次）,PRJ260681,joint,joint,keep,existing_new_system_project,,d4f6b2931e7c4a2386171451104abc9b,
682,中国移动四川公司成都分公司2021-2022年渠道维修采购项目框架协议,PRJ260682,joint,joint,keep,existing_new_system_project,109645,d502c2489723449486522eca798884fa,正式项目
683,德阳市漓江路大桥-穿绵远河给水管道工程,PRJ260683,joint,joint,keep,existing_new_system_project,115137,d5335e46b2c241fcb9ae857d721331d6,
684,德阳市旌阳区东湖-和新道路改建工程一标段、德阳市旌阳区崴螺山至高层（寿崴路改线）道路工程,PRJ260684,direct,joint,set,existing_new_system_project,109543,d54e7276be1b4244b5531898f2d2f00b,正式项目
685,绵竹何高春项目,PRJ260685,joint,joint,keep,existing_new_system_project,109388,d5e059c23e3d4a2c802cbecb7911cd38,正式项目
686,2025年西南石油工程公司钻前辅助工程劳务框架招标（2标段：成都、资阳等地区）项目,PRJ260686,joint,joint,keep,existing_new_system_project,212780,d61b20783fc842faa95fa3b2e1bf16bc,
687,中建四局集团-唐颖刚项目,PRJ260687,joint,joint,keep,existing_new_system_project,109412,d673283d7f064228aa3bcdb822c8d425,正式项目
688,林芝市巴宜区八一镇小学运动场维修工程项目,PRJ260688,joint,joint,keep,existing_new_system_project,109759,d6a4d48ebb62405baf97d36e9e4e228a,正式项目
689,佛山对口援建布拖县2019年校舍维修改造项目,PRJ260689,joint,joint,keep,existing_new_system_project,,d72db63b01a1421f9eef4ac2ec9a0b9e,legacy_contract_project_anchor
690,罗江区新盛镇X601新慧路王家湾桥危桥拆除重建工程(第二次),PRJ260690,joint,joint,keep,existing_new_system_project,189211,d75424f3247646c395ff5edd2ab1b1f9,
691,中国移动下游采购合同平台,PRJ260691,joint,joint,keep,existing_new_system_project,109653,d76027f8b9d148389e9cf2ba799cb07e,正式项目
692,中国移动四川公司成都分公司2025-2026年渠道维修采购项目,PRJ260692,joint,joint,keep,existing_new_system_project,214318,d78614b5e31046649529451acc80e016,
693,中江县支公司办公职场装修工程,PRJ260693,joint,joint,keep,existing_new_system_project,109820,d795445cf03e48b99618f3eb559a235b,正式项目
694,周超零星工程,PRJ260694,joint,joint,keep,existing_new_system_project,,d90bec648f574bc6a2f5bb5f398e87d8,正式项目
695,重庆轨道交通15号线一期土建工程果塘路站二期给水管线迁改工程,PRJ260695,joint,joint,keep,existing_new_system_project,109389,d9c6cbd20d9f41cc876ad845341304d7,正式项目
696,狮子水库尾水渠垮塌抢险救灾工程,PRJ260696,joint,joint,keep,existing_new_system_project,109518,da53b59ac75e4481b3fff1667e0de7e2,正式项目
697,东湖山水土石方挖运工程,PRJ260697,joint,joint,keep,existing_new_system_project,109707,da80de7b7a9644428b917920cb14e31a,正式项目
698,中江县殡仪馆提档改建项目工程,PRJ260698,joint,joint,keep,existing_new_system_project,109743,dab94e2764674db5849b05f9b06714bb,正式项目
699,罗江县蟠龙镇2016年农业综合开发高标准农田建设项目,PRJ260699,joint,joint,keep,existing_new_system_project,109789,db4b47a81c304c03b4914e86eeb5f124,正式项目
700,旌阳区全域旅游公共服务保障设施建设项目/凯江大回湾改造工程,PRJ260700,joint,joint,keep,existing_new_system_project,109853,dbf6b62b0ad24261a949828e0d8219d2,正式项目
701,重庆机场航空口岸综合指定监管场地增设防护解除区项目,PRJ260701,joint,joint,keep,existing_new_system_project,109437,dbfa5695dccc445c9bf84f504e70912d,正式项目
702,大足支行珠溪分理处主体装修工程,PRJ260702,joint,joint,keep,existing_new_system_project,223770,dc23b3505b384d529dc60bef5f64a6e7,
703,洛浦县市政基础设施建设及配套项目（施工一标段）,PRJ260703,joint,joint,keep,existing_new_system_project,109610,dc59bf70a1a54961a96e4a169555842f,正式项目
704,天山北路公共卫生间改造项目,PRJ260704,joint,joint,keep,existing_new_system_project,223772,dc5f03ef90a749be8e3cd19daca87163,
705,德阳市旌阳区天山路（黄河路-凯江路）改造项目,PRJ260705,joint,joint,keep,existing_new_system_project,109585,dc99595923e7425da8d87ca56ad23f76,正式项目
706,拉萨市柳梧新区路面井盖维护更换合同,PRJ260706,joint,joint,keep,existing_new_system_project,109523,dc9faab2919147868ffddd380f58ea3e,正式项目
707,御嘉花苑2、3#楼,PRJ260707,joint,joint,keep,existing_new_system_project,109504,dccfa12fb5b747dca476d457c0464d30,正式项目
708,深圳友唱技术有限公司万达零星维修工程,PRJ260708,joint,joint,keep,existing_new_system_project,263993,dcd315ee82ba47d6a463c3090abd9577,
709,广汉市城市更新城西片区城中村改造项目地基基础工程专业分包,PRJ260709,joint,joint,keep,existing_new_system_project,261154,dd3c76208c3642b2a44c834db32f1f8f,
710,中江县凯江中学校教学及辅助用房建设项目,PRJ260710,joint,joint,keep,existing_new_system_project,109828,ddc10588a1094d7986d2b383189125b3,正式项目
711,重庆轨道交通15号线一期工程01标合同段供水管道迁改工程,PRJ260711,joint,joint,keep,existing_new_system_project,109404,ddc8f420948e434bbc73f430c4d26d6c,正式项目
712,剑阁县2019年交通专项扶贫村道窄路加宽工程（杨村镇柏梓村）,PRJ260712,joint,joint,keep,existing_new_system_project,109831,ddd9a94d8aef4059a1def554a737e0e4,正式项目
713,渭河路（庐山北路至秦岭山北路）道路改造工程道路沥青砼路面专业分包施工,PRJ260713,joint,joint,keep,existing_new_system_project,109435,dddffb953eee4f1fbba18a5b462ffb1a,正式项目
714,燕山路（洪湖路-柳江街）市政道路工程,PRJ260714,joint,joint,keep,existing_new_system_project,,de55113c54914c5093efa5164f840cdb,
715,中江县小型汽车驾驶人考场建设项目,PRJ260715,joint,joint,keep,existing_new_system_project,,de6b06f368bc4583ba6847755ea921e2,legacy_contract_project_anchor
716,新建杭州经绍兴至台州铁路站前工程一标项目,PRJ260716,joint,joint,keep,existing_new_system_project,,decc584ec24d4b51b672d8bf3518bf42,正式项目
717,银鑫·五洲广场二期 CD 座室外消防车道施工,PRJ260717,joint,joint,keep,existing_new_system_project,201726,def62d8fc3df471080951397c4fdfd22,
718,2023年高标准农田改造提升-东美村,PRJ260718,joint,joint,keep,existing_new_system_project,,df39b5bfb9df4c30a7eaaa639e5d5753,
719,德阳市寿丰河截污干管工程劳务分包,PRJ260719,joint,joint,keep,existing_new_system_project,109687,dfdd8eb86b064e7f8615d74aa2bc222a,正式项目
720,莎车县低压电力设施改造项目施工第一标段,PRJ260720,joint,joint,keep,existing_new_system_project,109387,e02e8e8061ab4ee599884c34365f1bd0,正式项目
721,潼南支行双江分理处营业网点主体装修工程项目,PRJ260721,joint,joint,keep,existing_new_system_project,,e0ba5308a59e4e98a4225b4b75d34818,
722,50万吨年食品级PET高分子新材料项目,PRJ260722,joint,joint,keep,existing_new_system_project,109434,e0db577a23194699b7ea732cc08a2eb7,正式项目
723,幸福人家项目工程,PRJ260723,joint,joint,keep,existing_new_system_project,109724,e0e2a533f7224713a481520af78809ad,正式项目
724,金元镇江关咀村2019年社道路建设项目,PRJ260724,joint,joint,keep,existing_new_system_project,109844,e106501cc7184d8e8b8b08871e03e5dc,正式项目
725,国网新疆喀什供电公司110kV叶果线杆塔提升隐患治理大修等13项工程,PRJ260725,joint,joint,keep,existing_new_system_project,213483,e1391ec880fb40b79668111da2f78540,
726,巴中恩阳临港产业园项目-制造业组团项目1-8号厂房、13号厂房、16号厂房防水保温工程,PRJ260726,joint,joint,keep,existing_new_system_project,109553,e1603619f0814d02b4c86bc5c044ea0b,正式项目
727,誉城国际一期二批次,PRJ260727,joint,joint,keep,existing_new_system_project,109796,e198e1afc1324069844bfe3a310cfe91,正式项目
728,中国移动四川公司2025-2027年全省汇聚机房土建工程施工集中采购项目,PRJ260728,joint,joint,keep,existing_new_system_project,215569,e207665460d740a8a140020004c3cd22,
729,朝天区花石乡以工代赈脱贫攻坚项目工程,PRJ260729,joint,joint,keep,existing_new_system_project,109810,e237f61a7cf6461fa360da20307d6522,正式项目
730,龙江大酒店装修改造项目,PRJ260730,joint,joint,keep,existing_new_system_project,109385,e27eae2a90224ae1a7a6025b4dded66d,正式项目
731,信达国际A栋1、2、3号电梯，D栋1、2号电梯井土建改造工程,PRJ260731,joint,joint,keep,existing_new_system_project,109491,e292fb92ad184e6d8715c99a89bd2beb,正式项目
732,松垭商业城保障性住房提升改造项目--装修施工项目,PRJ260732,direct,joint,set,existing_new_system_project,109379,e2edc267b1b24c8ebc8ab5ab2aabd399,正式项目
733,青白江综合办公楼土石方工程,PRJ260733,joint,joint,keep,existing_new_system_project,,e3b0f12a3e2448fa89e070f0272f74d0,正式项目
734,贾家工业园区办公点装修工程,PRJ260734,joint,joint,keep,existing_new_system_project,,e3d42a6ff2044fe2bf8b60af246de053,正式项目
735,四川金鑫公司职工家属区“三供一业”分离移交物业设施维修改造项目（南区）,PRJ260735,joint,joint,keep,existing_new_system_project,109538,e4bccb1e4815421ba8c8778fc30f6077,正式项目
736,智慧之心项目2#楼及2#楼裙楼泡沫混凝土工程,PRJ260736,joint,joint,keep,existing_new_system_project,179950,e4c9309b78f847dba4a007a04cc6128a,
737,林芝区域办事处办公用房装修工程施工专业分包,PRJ260737,joint,joint,keep,existing_new_system_project,261152,e4cdcff7175147c4aec010329f08f217,
