fact_family,staging_id,legacy_record_id,document_no,project_id,project_name,amount_total,target_model,action
payment,5710,a1386b87874e460395442c5803b7ac4a,FKD-20230920-031,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,36000.0,sc.payment.execution,create_payment_execution
payment,7371,cd8e2b0871704d52aab0daea2751cb75,FKD-20230920-029,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,27.0,sc.payment.execution,create_payment_execution
payment,2508,47a91bfb0d9b400c95b961a0de8959cf,FKD-20231023-007,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,179964.0,sc.payment.execution,create_payment_execution
payment,3560,64b11d9c13b54485839fdaa1bdb903c5,FK-202504071604,823,面粉厂等小区改造项目,48440.0,sc.payment.execution,create_payment_execution
payment,3879,6e079634e8854c47a9be4451c25f9f06,FK-202504071604,823,面粉厂等小区改造项目,84240.0,sc.payment.execution,create_payment_execution
payment,3913,6ec951f99cb34448b2f4ba1d4ba6fc94,FKD-20230920-023,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,36000.0,sc.payment.execution,create_payment_execution
payment,4778,881039c0845c439d8f2d0827bcc6f001,FK-202504071604,823,面粉厂等小区改造项目,28640.0,sc.payment.execution,create_payment_execution
payment,7016,c44c8f781b5c4657b64c1dd322285853,FKD-20230920-022,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,66.0,sc.payment.execution,create_payment_execution
payment,7899,dc96e5aac4f44a82a6301095eebe28f8,FKD-20230920-028,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,54183.0,sc.payment.execution,create_payment_execution
payment,8191,e4f78f353903482281d269a670a9d107,FKD-20230920-026,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,175950.0,sc.payment.execution,create_payment_execution
payment,8780,f5b40ce66ecf4a2a92de2b3d7c040b23,FKD-20230920-024,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,50000.0,sc.payment.execution,create_payment_execution
payment,4161,7642452a98cf48ba8ffa4f963daf6340,FKD-20230920-042,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,4800.0,sc.payment.execution,create_payment_execution
payment,6579,b846631aa82c4c26b884902d61f0bf50,FKD-20230920-043,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,4.5,sc.payment.execution,create_payment_execution
payment,119,040413d65632428ea3a9ea8a1047fae0,FKD-20230926-075,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,46030.0,sc.payment.execution,create_payment_execution
payment,526,0ec3687cf28d459fa35183f9d12e4d00,FKD-20230926-010,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,7420.0,sc.payment.execution,create_payment_execution
payment,3024,559a913729094740a458dc81bd45e68b,FKD-20231012-041,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,296601.72,sc.payment.execution,create_payment_execution
payment,5237,949f6275bbf2487ba52b628902ce4f76,FKD-20230926-021,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,72.0,sc.payment.execution,create_payment_execution
payment,5586,9dcea8d6bc154375b6c2e431803bc4bc,FKD-20230926-007,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,5880.0,sc.payment.execution,create_payment_execution
payment,6495,b5be75c025734c7bb55602bc78c40220,FKD-20230920-049,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,42.0,sc.payment.execution,create_payment_execution
payment,7025,c487cc2ffebd456ea4edb2dfb702080a,FKD-20230926-009,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,1823.0,sc.payment.execution,create_payment_execution
payment,7064,c5ddb37200e545b9a327aa2347d0e051,FKD-20230926-074,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,211900.5,sc.payment.execution,create_payment_execution
payment,8783,f5c3eecee6f74b41b123f420b2de1722,FKD-20231012-034,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,90000.0,sc.payment.execution,create_payment_execution
payment,8932,fa2821a13aa8415398a4d5c6bd4e1ec4,FKD-20230920-046,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,189297.0,sc.payment.execution,create_payment_execution
payment,9070,fdd85a7034d346829a849f7205da5b92,FKD-20230926-019,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,199920.0,sc.payment.execution,create_payment_execution
payment,1267,249e074e69f944dcb0af4b3055a22f95,FK-202405141656,823,面粉厂等小区改造项目,7739.42,sc.payment.execution,create_payment_execution
payment,4150,760458e3a2f740fe86024ad1616a92db,FK-202405141643,823,面粉厂等小区改造项目,25143.33,sc.payment.execution,create_payment_execution
payment,4372,7c52209302bd4466a0ac3acdc99c4048,FKD-20230920-021,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,15.0,sc.payment.execution,create_payment_execution
payment,1657,2f911c3d75d84caea6fd16b175287868,FKD-20230920-020,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,150.0,sc.payment.execution,create_payment_execution
payment,5199,939569e6980846e493aef5cca7fe6bee,FKD-20230926-011,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,10.0,sc.payment.execution,create_payment_execution
payment,1928,379cfaee1ed7495d8052f7b6e32c465d,FK-202410161335,821,德阳市烈士陵园建设项目,500000.0,sc.payment.execution,create_payment_execution
payment,3280,5cd364c573e04a59bcfe839c1bd214bc,FK-202412031150,821,德阳市烈士陵园建设项目,61554.6,sc.payment.execution,create_payment_execution
payment,7215,c9b0940d1b8d4510a71861d3e7bccc76,FK-202412031150,821,德阳市烈士陵园建设项目,72000.0,sc.payment.execution,create_payment_execution
payment,9046,fd7a5322b3de41ec9b397de48376aada,FKD-20230920-019,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,15.0,sc.payment.execution,create_payment_execution
payment,194,05d1a09b3d1d43bdb5fa2fdd501a4f5f,FKD-20231012-030,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,3688.34,sc.payment.execution,create_payment_execution
payment,3236,5bb095a198524c1ba982f72c9a8a87aa,FKD-20230920-018,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,2083.53,sc.payment.execution,create_payment_execution
payment,4501,7f887b8482dc4784b2928f7d026b314f,FKD-20230926-012,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,3615.06,sc.payment.execution,create_payment_execution
payment,7399,ce6110bec9fe4260afd2ab53ccfc4ecc,FKD-20230926-077,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,3615.06,sc.payment.execution,create_payment_execution
payment,8809,f6532c288ef94fa491d2efa82e9c5559,FKD-20230920-017,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,74864.83,sc.payment.execution,create_payment_execution
payment,5337,97266185b9da407882fdffa4ab1d15a5,FKD-20230926-014,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,1317.47,sc.payment.execution,create_payment_execution
payment,3531,63ec2b4ab7c24cf3938904e1b11b97d6,FKD-20230926-016,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,37312.88,sc.payment.execution,create_payment_execution
payment,3775,6ab18fd4af2c447f9ff6fc68cd581992,FKD-20230926-079,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,3455.71,sc.payment.execution,create_payment_execution
payment,1407,286486783bbf4f679c702bbd3d343f1f,FKD-20230920-015,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,4.5,sc.payment.execution,create_payment_execution
payment,4651,84c0da1960324f6488f9138580b15f4f,FKD-20230920-016,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,4800.0,sc.payment.execution,create_payment_execution
payment,4315,7a79f1779d054c91ad2e7f1b73c3ca9a,FKD-20231012-029,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,5600.0,sc.payment.execution,create_payment_execution
payment,7825,da5f696a80764af89307ef6a12ef4bab,FKD-20230920-014,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,269700.0,sc.payment.execution,create_payment_execution
payment,6670,badc0268d7594d7fb0c13c182d00514b,FKD-20230926-018,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,10.0,sc.payment.execution,create_payment_execution
payment,8154,e417dc8debf94ae4bc8aed0ffd7cb36e,FKD-20231012-028,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,4000.0,sc.payment.execution,create_payment_execution
payment,8244,e6836b6c379b41638ce1d7eb90a64d3a,FKD-20230926-022,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,150.0,sc.payment.execution,create_payment_execution
payment,8815,f66df8ac64c84302af6a4c41fa7873f4,FKD-20231012-031,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,226740.0,sc.payment.execution,create_payment_execution
payment,3263,5c5b6708ad764aaeaea257515ab67784,FKD-20230926-023,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,14458.0,sc.payment.execution,create_payment_execution
payment,6463,b4f73e2fd11240c78fa2373753ae1977,FKD-20230920-013,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,35.0,sc.payment.execution,create_payment_execution
payment,6961,c2d4c74e8c73427086e9e70d15c5c497,FKD-20230926-024,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,10986.0,sc.payment.execution,create_payment_execution
payment,7361,cd3e933e7fef4503b7004072297fee8c,FKD-20230926-025,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,9.0,sc.payment.execution,create_payment_execution
payment,5975,a862192ba0e14a36be0db5741629d628,FKD-20230920-012,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,300000.0,sc.payment.execution,create_payment_execution
payment,8370,ea6c4e3cc17d474fb5dc9d5ff673ed09,FKD-20230926-026,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,27402.69,sc.payment.execution,create_payment_execution
payment,108,0387102ed5d94fb2912a4e03e456c912,FKD-20230920-011,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,30.0,sc.payment.execution,create_payment_execution
payment,9123,ffbfff39138e4a4da67cdd570f621257,FKD-20230926-027,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,15.0,sc.payment.execution,create_payment_execution
payment,478,0d827b1661504bac93428d7f0adf26cc,FKD-20230920-010,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,2083.53,sc.payment.execution,create_payment_execution
payment,3476,624574e84ed149fe97f3a04a18ce7494,FKD-20231012-026,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,3244.84,sc.payment.execution,create_payment_execution
payment,4295,79e6643b3ff6438480d6c15f0b49cb76,FKD-20230926-083,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,1420.78,sc.payment.execution,create_payment_execution
payment,4974,8dbebcdcb22546299ad55b4f28c434c1,FKD-20230926-044,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,2841.56,sc.payment.execution,create_payment_execution
payment,73,021b9711348c4f1ab69f140352b823c7,FKD-20230926-045,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,4.5,sc.payment.execution,create_payment_execution
payment,4509,7fdfab8621264aad9e42041ca7f65aee,FKD-20230926-028,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,49284.64,sc.payment.execution,create_payment_execution
payment,591,108c32531bfc4e42a579bceaef424e29,FKD-20230926-031,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,29380.0,sc.payment.execution,create_payment_execution
payment,3624,66a50c8de3244bdba48402928be7ee31,FKD-20230926-029,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,22.5,sc.payment.execution,create_payment_execution
payment,8190,e4f751eede29466a91fb14045a94bcd6,FKD-20230926-030,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,3400.0,sc.payment.execution,create_payment_execution
payment,5322,96e4cddf7c744ab99488d98f9107be28,FKD-20231012-025,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,27023.0,sc.payment.execution,create_payment_execution
payment,659,12e55cf2cd3a4f5d90b614e35ad7109c,FKD-20231012-022,853,SCBS未指定项目 - 四川迈投建筑工程有限公司,40670.0,sc.payment.execution,create_payment_execution
payment,931,1a8804581b6c487899b3e801df55d405,FKD-20230920-007,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,13.5,sc.payment.execution,create_payment_execution
payment,2825,504f10f928db490ca285785c44cf3f13,FKD-20230926-032,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,300.0,sc.payment.execution,create_payment_execution
payment,9116,ff7991b7cc964e94b2eec5a9a2f42625,FKD-20230920-009,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,4800.0,sc.payment.execution,create_payment_execution
payment,63,01cd4fc412664c87a44685ad5e8c0482,FKD-20230926-034,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,13.5,sc.payment.execution,create_payment_execution
payment,480,0d855f11534a47749cd3d07abf90dde1,FKD-20230926-048,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,25502.0,sc.payment.execution,create_payment_execution
payment,4184,772d429d028f498f837f5a9ce9b1eabf,FKD-20230926-033,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,51795.0,sc.payment.execution,create_payment_execution
payment,4273,796cd8dfe9fa493ea29787de39858022,FKD-20230920-008,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,50341.0,sc.payment.execution,create_payment_execution
payment,5533,9c7700326afb4ee48fb8c35836dcdd6d,FKD-20230925-005,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,48224.0,sc.payment.execution,create_payment_execution
payment,5746,a1eab2c8c21d44c48efa21927e5eb852,FKD-20230926-049,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,51007.0,sc.payment.execution,create_payment_execution
payment,6284,b0319eef086d417b92a10aed48526049,FKD-20230926-047,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,9.0,sc.payment.execution,create_payment_execution
payment,1968,38a11f389f7a487c968d9fa0fa47ea91,FKD-20230926-036,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,109956.0,sc.payment.execution,create_payment_execution
payment,4648,84bc01b90b114e03882eecbb1556cf74,FKD-20230926-084,848,SCBS未指定项目 - 四川晟博通达商贸有限公司,7.23,sc.payment.execution,create_payment_execution
payment,7793,d9c091d2c3724fbca7218cf81b1a9f00,FKD-20230926-050,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,7.65,sc.payment.execution,create_payment_execution
payment,2392,44b81b6988064739b4d783e073051fb8,FKD-20230926-037,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,48.22,sc.payment.execution,create_payment_execution
payment,8046,e14789b49f734cdb8724f096c4cc502d,FKD-20230920-006,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,53.88,sc.payment.execution,create_payment_execution
payment,4385,7c9fb8dabc8b4bcfaa14db2b67d584c2,FKD-20230926-053,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,1000000.0,sc.payment.execution,create_payment_execution
payment,4885,8b10f35cf3e343389378e2d684532757,FKD-20230926-051,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,18.0,sc.payment.execution,create_payment_execution
payment,3848,6cd554ec446b4b9c8151afccec2712dc,FKD-20230926-038,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,40.0,sc.payment.execution,create_payment_execution
payment,5805,a402300b94a7457a87b3fea77ce68e6f,FKD-20230926-055,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,43479.2,sc.payment.execution,create_payment_execution
payment,6481,b54fff039b9d4304a5e3bdd4a9859afd,FKD-20230926-056,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,10.0,sc.payment.execution,create_payment_execution
payment,8388,eb1a8c9f22d946618f4fdefc44b23dc9,FKD-20230926-054,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,4.5,sc.payment.execution,create_payment_execution
payment,2789,4f0cf526365e4b0ea824cc21d950888f,FKD-20230926-040,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,58872.88,sc.payment.execution,create_payment_execution
payment,8807,f6406bcf89fb49aea38d087767327236,FKD-20230926-041,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,5000.0,sc.payment.execution,create_payment_execution
payment,859,185a720eff7d43ccb70d3145772029a6,FKD-20230926-059,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,5040.0,sc.payment.execution,create_payment_execution
payment,6901,c14b323df20e4ea59b76c683a1837f93,FKD-20230926-057,855,SCBS未指定项目 - 四川翔驰恒瑞商贸有限公司,2.6,sc.payment.execution,create_payment_execution
payment,7764,d8e54e8e04a140b39e30f0f6b3ec6227,FKD-20230920-005,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,109498.56,sc.payment.execution,create_payment_execution
payment,1335,267bf0adcd6a492cb20375148a21d0dd,FKD-20231023-012,849,SCBS未指定项目 - 四川鑫垚建筑劳务有限公司,200.0,sc.payment.execution,create_payment_execution
payment,6586,b861171aadf745afbc62de86141ceebb,FKD-20230926-039,852,SCBS未指定项目 - 德阳泰诚硕商贸有限公司,1204.5,sc.payment.execution,create_payment_execution
payment,7491,d114b928e45543a2bd275f281f8a9367,FKD-20230920-002,854,SCBS未指定项目 - 四川世旺鑫润商贸有限公司,24.0,sc.payment.execution,create_payment_execution
