payment_request_id,external_id,old_state,new_state,old_validation_status,new_validation_status,ledger_amount,business_fact
209,legacy_outflow_sc_0433ef68cbb348af966c6295232c8e43,approved,done,no,validated,95403.9100,historical_paid_by_downstream_business_fact
210,legacy_outflow_sc_0436c99f35c34a5ba44882113bd1e9d1,approved,done,no,validated,12860.0000,historical_paid_by_downstream_business_fact
211,legacy_outflow_sc_0437a02491014f2287141b28cfdc002d,approved,done,no,validated,48600.0000,historical_paid_by_downstream_business_fact
212,legacy_outflow_sc_04428b0a2214403eb3365a8c39279f34,approved,done,no,validated,450000.0000,historical_paid_by_downstream_business_fact
213,legacy_outflow_sc_044c71dba337498aae645d4775d90205,approved,done,no,validated,294840.0000,historical_paid_by_downstream_business_fact
214,legacy_outflow_sc_04559fedde6e494294c07b2cf75762f6,approved,done,no,validated,646444.5000,historical_paid_by_downstream_business_fact
215,legacy_outflow_sc_045d2e76884f4a839c0fb3c254e56dbf,approved,done,no,validated,7500.0000,historical_paid_by_downstream_business_fact
216,legacy_outflow_sc_0460c236a7b540e3a586279e34f0eb3c,approved,done,no,validated,940000.0000,historical_paid_by_downstream_business_fact
217,legacy_outflow_sc_0464899412df4bf28dc2050bb81bfeba,approved,done,no,validated,23241.1400,historical_paid_by_downstream_business_fact
218,legacy_outflow_sc_04679b774b6b4533a716fcdd0a4bf111,approved,done,no,validated,1339.2300,historical_paid_by_downstream_business_fact
219,legacy_outflow_sc_046864a5a7f540a180b71b651861ec7b,approved,done,no,validated,446630.0000,historical_paid_by_downstream_business_fact
220,legacy_outflow_sc_0468bbf5f9c84c6fbe9b3ff5568fa4c9,approved,done,no,validated,287500.0000,historical_paid_by_downstream_business_fact
221,legacy_outflow_sc_046ee3e9f23a468aa3d74e051686b2d8,approved,done,no,validated,42569.0000,historical_paid_by_downstream_business_fact
222,legacy_outflow_sc_046f51d48d654cf78a1e9ee4a26a018c,approved,done,no,validated,161385.0000,historical_paid_by_downstream_business_fact
223,legacy_outflow_sc_047a3db1f85e4c9ab824d5091e412f29,approved,done,no,validated,600000.0000,historical_paid_by_downstream_business_fact
224,legacy_outflow_sc_047ce15d925d4fea88fa0c5e4e9f759e,approved,done,no,validated,135000.0000,historical_paid_by_downstream_business_fact
225,legacy_outflow_sc_047ea0d1e59f4c4ca3094d4eb877d209,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
226,legacy_outflow_sc_0480b02dee3444c88f551328ae87665a,approved,done,no,validated,19400.0000,historical_paid_by_downstream_business_fact
227,legacy_outflow_sc_0482a7705be74c75ba38e69d8aaf8d97,approved,done,no,validated,352700.0000,historical_paid_by_downstream_business_fact
228,legacy_outflow_sc_048523b1cc7a4958b8b0a2072157a9c5,approved,done,no,validated,69300.0000,historical_paid_by_downstream_business_fact
229,legacy_outflow_sc_0491459d24d64fa791806bbbbc015fba,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
230,legacy_outflow_sc_04985834f75a4df495530065fa10708c,approved,done,no,validated,119818.9000,historical_paid_by_downstream_business_fact
231,legacy_outflow_sc_04a4e31606514e6ea02cc701f5b5409b,approved,done,no,validated,61000.0000,historical_paid_by_downstream_business_fact
232,legacy_outflow_sc_04aa9984038441619c82d30a9ec8ac91,approved,done,no,validated,18980.0000,historical_paid_by_downstream_business_fact
233,legacy_outflow_sc_04b3cfb7c4f04df683295e6fc4c86d0d,approved,done,no,validated,890160.0000,historical_paid_by_downstream_business_fact
234,legacy_outflow_sc_04b92abb297a4158bb5429c05b05fb00,approved,done,no,validated,9972.0000,historical_paid_by_downstream_business_fact
235,legacy_outflow_sc_04bd64ccfbab4ea1904435d22f7593f0,approved,done,no,validated,313798.6200,historical_paid_by_downstream_business_fact
236,legacy_outflow_sc_04c39a44956548ed92187f17d46d6fd4,approved,done,no,validated,562413.0000,historical_paid_by_downstream_business_fact
237,legacy_outflow_sc_04c6d007ed524c9f9d7c6a2d2b0833d2,approved,done,no,validated,5965.6800,historical_paid_by_downstream_business_fact
238,legacy_outflow_sc_04c6fda318804b049be648407d71a02b,approved,done,no,validated,43000.0000,historical_paid_by_downstream_business_fact
239,legacy_outflow_sc_04c86ecd792e4b1fbe632cfa130b38db,approved,done,no,validated,500036.3000,historical_paid_by_downstream_business_fact
240,legacy_outflow_sc_04cf9127fa8a4c93bf0a5d5e0ae336c0,approved,done,no,validated,2094.4500,historical_paid_by_downstream_business_fact
241,legacy_outflow_sc_04d62c7ece4c4607b618d12b31530d82,approved,done,no,validated,34988.0000,historical_paid_by_downstream_business_fact
242,legacy_outflow_sc_04dcb57a9b224a67b60a869a69258d44,approved,done,no,validated,1982.0000,historical_paid_by_downstream_business_fact
243,legacy_outflow_sc_04df1416db4b4659a6d6c77f886c53eb,approved,done,no,validated,203025.4500,historical_paid_by_downstream_business_fact
244,legacy_outflow_sc_04facda4d1d0481eb18f5801d338e7d0,approved,done,no,validated,130372.9300,historical_paid_by_downstream_business_fact
245,legacy_outflow_sc_04fad91cf936473a96bafdc27c1b9b50,approved,done,no,validated,95684.6500,historical_paid_by_downstream_business_fact
246,legacy_outflow_sc_04fbdeb3d0d2432884429319a88d27d1,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
247,legacy_outflow_sc_04ff498203684bb1b913ce5a0c757f25,approved,done,no,validated,25000.0000,historical_paid_by_downstream_business_fact
248,legacy_outflow_sc_0506e593974c444786f86792d6a7cf3e,approved,done,no,validated,62.5000,historical_paid_by_downstream_business_fact
250,legacy_outflow_sc_05144cd09a0a43648731ee47ff460273,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
251,legacy_outflow_sc_0517ddb88c36492c9d17c6d4ce6a5e01,approved,done,no,validated,1000000.0000,historical_paid_by_downstream_business_fact
252,legacy_outflow_sc_0518ab9458bc4477969bfc18e10cb695,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
253,legacy_outflow_sc_051ee58c4aa5467b9372ce7a03fc8a15,approved,done,no,validated,600.0000,historical_paid_by_downstream_business_fact
254,legacy_outflow_sc_051ef690a43a42dc8ca8a995aae6cbd9,approved,done,no,validated,68973.9700,historical_paid_by_downstream_business_fact
255,legacy_outflow_sc_052707715fab4d429012964036d3055a,approved,done,no,validated,12801.4800,historical_paid_by_downstream_business_fact
256,legacy_outflow_sc_05280122d3a949db9f674eb2f5e1c2e7,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
257,legacy_outflow_sc_05356ddc2abe426a8b3c74c649587ba8,approved,done,no,validated,4600.0000,historical_paid_by_downstream_business_fact
258,legacy_outflow_sc_053d66accd2a4facb0702e18a67abd9a,approved,done,no,validated,196337.4000,historical_paid_by_downstream_business_fact
259,legacy_outflow_sc_055f93a67f5e405c963be9f5693ca057,approved,done,no,validated,380457.0600,historical_paid_by_downstream_business_fact
260,legacy_outflow_sc_0564ff0635e74c0698cb8af574701595,approved,done,no,validated,34757.8000,historical_paid_by_downstream_business_fact
261,legacy_outflow_sc_056532ca0db246f882bf492db256c05b,approved,done,no,validated,280000.0000,historical_paid_by_downstream_business_fact
262,legacy_outflow_sc_05655bd0d2bb4878873f067de2b0897a,approved,done,no,validated,19803.0000,historical_paid_by_downstream_business_fact
263,legacy_outflow_sc_056a22322aab465888315ba87cddb70a,approved,done,no,validated,9774.0000,historical_paid_by_downstream_business_fact
264,legacy_outflow_sc_057088d9b8524d80b80d27c0e39daff0,approved,done,no,validated,957.0000,historical_paid_by_downstream_business_fact
265,legacy_outflow_sc_057352119e1b4fd5b1019c0a4aa0588d,approved,done,no,validated,2000.0000,historical_paid_by_downstream_business_fact
266,legacy_outflow_sc_0579549ffc7b4e04b7dda24bf0cc32ac,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
267,legacy_outflow_sc_0581f0f5169e4e3596e63f414e4b6f4c,approved,done,no,validated,9750.0000,historical_paid_by_downstream_business_fact
268,legacy_outflow_sc_0586ca5ec3cf474da4e50f99477cf633,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
269,legacy_outflow_sc_0588cdae23384a09bcafaa12b475b0bc,approved,done,no,validated,140000.0000,historical_paid_by_downstream_business_fact
270,legacy_outflow_sc_058da954a0f14373b0ccd0c1148be5f0,approved,done,no,validated,170000.0000,historical_paid_by_downstream_business_fact
271,legacy_outflow_sc_05a354b4377e44f6b2f8bf3983a3985d,approved,done,no,validated,70000.0000,historical_paid_by_downstream_business_fact
272,legacy_outflow_sc_05a3d9e5299c4eeaa5c92d3c9ef37b8d,approved,done,no,validated,116133.2600,historical_paid_by_downstream_business_fact
273,legacy_outflow_sc_05a4304d721e47ff87ba326355499e8b,approved,done,no,validated,1400000.0000,historical_paid_by_downstream_business_fact
274,legacy_outflow_sc_05a9cdd6dfdb45179e815da35a1b6757,approved,done,no,validated,23574.0000,historical_paid_by_downstream_business_fact
275,legacy_outflow_sc_05add54e2440455b957d0c82f2350faf,approved,done,no,validated,663396.0000,historical_paid_by_downstream_business_fact
276,legacy_outflow_sc_05afeda0ff1e4316b1839b1c60233ca3,approved,done,no,validated,49033.0000,historical_paid_by_downstream_business_fact
277,legacy_outflow_sc_05c51521633546129e9dc5fae39af536,approved,done,no,validated,56000.0000,historical_paid_by_downstream_business_fact
278,legacy_outflow_sc_05d440ff72b44c0cb94ec3c63d3e32c3,approved,done,no,validated,33460.0700,historical_paid_by_downstream_business_fact
279,legacy_outflow_sc_05d4a9bf82a24a96be222fed8110b445,approved,done,no,validated,51010.0000,historical_paid_by_downstream_business_fact
280,legacy_outflow_sc_05eb774a39a842128d3d810d7a028d2a,approved,done,no,validated,194.0000,historical_paid_by_downstream_business_fact
281,legacy_outflow_sc_05ec27cd7d5b4b93ad4ca91dc25fcf6b,approved,done,no,validated,156600.0000,historical_paid_by_downstream_business_fact
282,legacy_outflow_sc_05fbbfa8c90f472bab2208a7783c7349,approved,done,no,validated,20429.6000,historical_paid_by_downstream_business_fact
283,legacy_outflow_sc_0612418b604d4a6780f5f915e3dbd307,approved,done,no,validated,2240.9900,historical_paid_by_downstream_business_fact
284,legacy_outflow_sc_0616394777564680880fe6ae99cb7338,approved,done,no,validated,77416.9600,historical_paid_by_downstream_business_fact
285,legacy_outflow_sc_061862776d91462e8792d0c103b8ca94,approved,done,no,validated,296700.0000,historical_paid_by_downstream_business_fact
286,legacy_outflow_sc_06205c00b7fd4e3bad87866fe06c3a2d,approved,done,no,validated,202400.0000,historical_paid_by_downstream_business_fact
287,legacy_outflow_sc_0629b7d4627f434697e693b8c30c563f,approved,done,no,validated,420000.0000,historical_paid_by_downstream_business_fact
288,legacy_outflow_sc_06300a905f6c4486949c88e2eb66225b,approved,done,no,validated,4500.0000,historical_paid_by_downstream_business_fact
289,legacy_outflow_sc_065c1f78d3d548639d4119482df291de,approved,done,no,validated,1500000.0000,historical_paid_by_downstream_business_fact
290,legacy_outflow_sc_066faaf3b0b2483e82a80ebcfecf6931,approved,done,no,validated,50000.0000,historical_paid_by_downstream_business_fact
291,legacy_outflow_sc_0680cdbaba294715a2ea4f8216eb9c0e,approved,done,no,validated,40000.0000,historical_paid_by_downstream_business_fact
292,legacy_outflow_sc_068881ad58fb4b7a94751a45bd85a317,approved,done,no,validated,130000.0000,historical_paid_by_downstream_business_fact
293,legacy_outflow_sc_068f31e42fd0434982712e7826ad8c3d,approved,done,no,validated,58934.8400,historical_paid_by_downstream_business_fact
294,legacy_outflow_sc_0691469e4ce1473280adbcadc25a83e0,approved,done,no,validated,4240.0000,historical_paid_by_downstream_business_fact
295,legacy_outflow_sc_0698380fbec7436bb552be67cf175c35,approved,done,no,validated,68408.9800,historical_paid_by_downstream_business_fact
296,legacy_outflow_sc_06a32a99d4f54877a047dce9dbac1ec8,approved,done,no,validated,10980.0000,historical_paid_by_downstream_business_fact
297,legacy_outflow_sc_06ab11ea0e5d43099109f70d49143aae,approved,done,no,validated,500000.0000,historical_paid_by_downstream_business_fact
298,legacy_outflow_sc_06abc4d15a8047d69f8fd0ffafc2ba9b,approved,done,no,validated,226.0000,historical_paid_by_downstream_business_fact
299,legacy_outflow_sc_06af4a27bb0b49ffaa29b742485d22f6,approved,done,no,validated,270000.0000,historical_paid_by_downstream_business_fact
300,legacy_outflow_sc_06b5eb2d17f044918a2b98219a21786d,approved,done,no,validated,90579.0000,historical_paid_by_downstream_business_fact
301,legacy_outflow_sc_06bc284c93ec4ddd87f1775dcfc03a3f,approved,done,no,validated,11700.0000,historical_paid_by_downstream_business_fact
302,legacy_outflow_sc_06bce15add6041d993f63c2fbc67480d,approved,done,no,validated,94780.0000,historical_paid_by_downstream_business_fact
303,legacy_outflow_sc_06bd738a37f742c6ae0a7d8a82a7ad73,approved,done,no,validated,180042.4900,historical_paid_by_downstream_business_fact
304,legacy_outflow_sc_06c823f9725b4c508dfe69d049e40a34,approved,done,no,validated,12000.0000,historical_paid_by_downstream_business_fact
305,legacy_outflow_sc_06ceec049c2a4f94a9fe7104f3cb66d2,approved,done,no,validated,150000.0000,historical_paid_by_downstream_business_fact
306,legacy_outflow_sc_06d1ecfc2e08489f879084a91a0231c9,approved,done,no,validated,400000.0000,historical_paid_by_downstream_business_fact
307,legacy_outflow_sc_06d5e73e9f2245c0adc9e2303161c3ce,approved,done,no,validated,515200.0000,historical_paid_by_downstream_business_fact
308,legacy_outflow_sc_06d6ef89c70541d19b2f3efd52b2bd8f,approved,done,no,validated,139232.0000,historical_paid_by_downstream_business_fact
309,legacy_outflow_sc_06d96319ded14b24ad545d08860472d5,approved,done,no,validated,52783.9600,historical_paid_by_downstream_business_fact
310,legacy_outflow_sc_06d9830181264557b86ee08f7109275f,approved,done,no,validated,198800.0000,historical_paid_by_downstream_business_fact
311,legacy_outflow_sc_06e730b6dae44d3695edc7e54551fee5,approved,done,no,validated,70754.3300,historical_paid_by_downstream_business_fact
312,legacy_outflow_sc_06eaecaf95ad445fbcfcc84e2243ddb1,approved,done,no,validated,1503000.0000,historical_paid_by_downstream_business_fact
313,legacy_outflow_sc_070eec58d8f4451d8f5819a5c4aa1620,approved,done,no,validated,249050.0000,historical_paid_by_downstream_business_fact
314,legacy_outflow_sc_0711d5c13f4744fdbbc6892580d91917,approved,done,no,validated,25260.0000,historical_paid_by_downstream_business_fact
315,legacy_outflow_sc_07144b8c862345d78e10635c2dc72f47,approved,done,no,validated,372900.0000,historical_paid_by_downstream_business_fact
316,legacy_outflow_sc_0725323a3e1a44409d458f1290de47bc,approved,done,no,validated,348840.0000,historical_paid_by_downstream_business_fact
317,legacy_outflow_sc_072a939e59184efbac8ab8d0edc3e8eb,approved,done,no,validated,301014.0000,historical_paid_by_downstream_business_fact
318,legacy_outflow_sc_0731006622014ec99a04eb8e481a350b,approved,done,no,validated,1467823.8300,historical_paid_by_downstream_business_fact
319,legacy_outflow_sc_073388ef274c4de6aed68eca932801cc,approved,done,no,validated,3000.0000,historical_paid_by_downstream_business_fact
320,legacy_outflow_sc_07352016583c4db2ada171629205451f,approved,done,no,validated,490000.0000,historical_paid_by_downstream_business_fact
321,legacy_outflow_sc_07432ffdecf0450a8b33a500233e03ab,approved,done,no,validated,1298.3400,historical_paid_by_downstream_business_fact
322,legacy_outflow_sc_07449468980446229371dadceb4e4380,approved,done,no,validated,10500.0000,historical_paid_by_downstream_business_fact
323,legacy_outflow_sc_07468b81871a42c898f304080eb5e001,approved,done,no,validated,100000.0000,historical_paid_by_downstream_business_fact
325,legacy_outflow_sc_074f7c0f83e64c66b73924ed1f165a03,approved,done,no,validated,250000.0000,historical_paid_by_downstream_business_fact
326,legacy_outflow_sc_0761717548a24b7fa584239498fbda39,approved,done,no,validated,68042.5000,historical_paid_by_downstream_business_fact
327,legacy_outflow_sc_076907e142ca4e09b4a8975576028ef0,approved,done,no,validated,10000.0000,historical_paid_by_downstream_business_fact
328,legacy_outflow_sc_076d72ec1976448da1ec484b75127677,approved,done,no,validated,14544.0000,historical_paid_by_downstream_business_fact
329,legacy_outflow_sc_076fe558145f43c798d9f8d562332ce7,approved,done,no,validated,127020.0000,historical_paid_by_downstream_business_fact
330,legacy_outflow_sc_0774a4c67f4345658a42785618e137b6,approved,done,no,validated,416342.0000,historical_paid_by_downstream_business_fact
