row_no,route,blockers,blocker_combo_sorted,legacy_partner_source,legacy_partner_id,partner_name,tax_number,dedup_key_type,dedup_key,sources,source_row_count,merge_strategy,dry_run_action,recommended_next_task
6150,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,2010bc4ca2a44101b5c97e5ccc742032,渝中区浩岭五金建材经营部,92500103MAD83K3E21,tax_number,92500103MAD83K3E21,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6165,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,4f1223d394ec4bdc96794c514e953b98,九龙坡区中梁山登金马建筑材料经营部,92500107MA5UT669XX,tax_number,92500107MA5UT669XX,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6198,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,5844e35005954a74a81032b0fd61ce55,渝北区翰维商贸经营部,92500112MA61QRQMXL,tax_number,92500112MA61QRQMXL,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6205,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,4bebcf0c881c4cbaad144438453303f6,渝北区鸣谦机械设备租赁站,92500112MAC7W2320D,tax_number,92500112MAC7W2320D,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6217,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,5da5f14e96584e19a7c485ad23bcc203,合川区五斗谷建材经营部,92500117MAEPAD5X7C,tax_number,92500117MAEPAD5X7C,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6261,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,8972c31670f741828baa9abe542823f7,荣昌区创建建材经营部,92500153MABY1WFN4Y,tax_number,92500153MABY1WFN4Y,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6264,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,8f54136b1a744cd9b9d51e2dea7a2fbd,荣昌区金成消防器材经营部,92500153MACF08JL7E,tax_number,92500153MACF08JL7E,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6285,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,9cfe339d6e604679aae72bd169f5b4e5,荣昌区昌州街道如鸿挖掘机租赁站,92500226MA612MPQ1J,tax_number,92500226MA612MPQ1J,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6292,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,1458bae53eef43319ac84dbf20f1f01b,璧山区富有建筑机械设备租赁站,92500227MA60K47F5F,tax_number,92500227MA60K47F5F,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6293,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,6d89bbd798f64b3180d004777c36579c,璧山区渝跃建筑设备租赁站,92500227MA60T6K851,tax_number,92500227MA60T6K851,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6333,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,7825b242c8ef40019bce4cd8c23a2d44,金牛区浩辉建材经营部,92510106L846495386,tax_number,92510106L846495386,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6355,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,59b24acaae7b4dfcad009a0fe51cb8ba,成华区转棉品商贸部,92510108MACPF3CN6Y,tax_number,92510108MACPF3CN6Y,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6379,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,1caff97de812476ba515670c72deacd0,郫都区华君石材经营部,92510124L59712515E,tax_number,92510124L59712515E,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6386,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,3a0f7eb989eb4d0382afd8e708b79715,蒲江县大兴镇锦通建材门市（李超）,92510131L54472268P,tax_number,92510131L54472268P,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6432,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,c1950cdfd31045d4a316d408cd1c64fd,米易宏扬工程机械租赁服务场,92510421MACIGI1659E,tax_number,92510421MACIGI1659E,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6443,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,452f38fe0f8d4d01b8fcd5caa609f4c0,德阳市区湘邵建材劳保防水材料经营部,92510600MA623AWN57(1-1),tax_number,92510600MA623AWN57(1-1),company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6445,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,359c3a25812645e69f04d96ad27afbbc,德阳市区四叶草泰升防水建材经营部,92510600MA623C5W20（1-1）,tax_number,92510600MA623C5W20（1-1）,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6448,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,07ecc060b757475e9212c10145b8bbc3,德阳市区永亨办公家具商行长江西路店,92510600MA625CHM8Y,tax_number,92510600MA625CHM8Y,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6452,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,9eb0934ca92e42adb8b2748d37ad7f38,德阳开发区兰兰五金维修店,92510600MA62RTW18Q,tax_number,92510600MA62RTW18Q,company;supplier,3,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6515,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,87c3cab583ba4e388243961c4bcedd3d,德阳开发区路辅通工程咨询经营部,92510600MA66CRN5XA,tax_number,92510600MA66CRN5XA,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6529,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,35c90a3a50de45c78948c8662f77c293,德阳市区汪哥木材经营部,92510600MA696Q2022,tax_number,92510600MA696Q2022,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6536,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,1092ffed416241a0b461ce4f7d7e0ff4,德阳开发区林创工程机械设备租赁经营部,92510600MA6BFBL038,tax_number,92510600MA6BFBL038,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6588,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,0f9f210cc7844d34a727c3d25e1147f9,旌阳区益诚建材经营部,92510603MA637B8H91,tax_number,92510603MA637B8H91,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6596,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,93f346badc2c496e9bbb91f13f8fce38,旌阳区协合机电维修中心,92510603MA63NGH08P,tax_number,92510603MA63NGH08P,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6618,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,6ca6b3a0222e4c24818bdc1362505181,旌阳区厚道五金建材经营部,92510603MA64MA64WNN057,tax_number,92510603MA64MA64WNN057,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6621,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,0d996fff4729463fa4d628486aff3e8e,旌阳区科林员祥建材装饰工程部,92510603MA650J6P77,tax_number,92510603MA650J6P77,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6623,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,b760d140194a47958fc73aaa61713ad2,旌阳区霖宇建材经营部,92510603MA65706U46,tax_number,92510603MA65706U46,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6626,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,21250ec47284472dac33216380077a4a,宏安吊装,92510603MA65EGQ75L,tax_number,92510603MA65EGQ75L,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
6644,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,dcbc3bad58864802b0e669267ec815e3,旌阳区富玉建材经营部,92510603MA67QQD426,tax_number,92510603MA67QQD426,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6649,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,4cd634b61a5b47b483b47eda3034d812,旌阳区德新镇创新机械租赁部,92510603MA689GJW0R,tax_number,92510603MA689GJW0R,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6653,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,e2e27a46d50e43f5a596fb6b7db3d21e,旌阳区冀川恒信建材商贸部,92510603MA68XFQH04,tax_number,92510603MA68XFQH04,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6690,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,7611700d99474db7954b04d91b7ffc43,旌阳区忠明工程机械设备租赁服务部,92510603MAC6255F36,tax_number,92510603MAC6255F36,company;supplier,5,merge_by_tax_number,blocked,same_tax_conflict_screen
6747,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,23dc6ef2ec72433aa4b0a6bce4048a15,中江县龙台镇富盈门窗装饰部,92510623MA623CQY28,tax_number,92510623MA623CQY28,company;supplier,4,merge_by_tax_number,blocked,same_tax_conflict_screen
6758,duplicate_group_screen,deduplicated_group_not_create_only,deduplicated_group_not_create_only,cooperat_company,2328665011bd4d2e994570357c7ae6bb,中江县南华镇创新石材经营部,92510623MA65TJW65L,tax_number,92510623MA65TJW65L,company,2,merge_by_tax_number,blocked,duplicate_group_screen
6814,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,922158dbcc9b4dcca4e9af21983ebcad,罗江区杜先平工程机械租赁部,92510626MA691XMM1K,tax_number,92510626MA691XMM1K,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
6816,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,48eca6f0da38410399ef029716b057cb,罗江区俊艺图文广告快印部,92510626MA6AJ4CX80,tax_number,92510626MA6AJ4CX80,company;supplier,3,merge_by_tax_number,blocked,same_tax_conflict_screen
6962,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,e9793822d7484726a8e1954aa12a2e15,峨边双新日化经营部,92511132MA62EFLU69,tax_number,92511132MA62EFLU69,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6965,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,5292d3f9112c4956bc88b4c8d7b0d418,峨眉山市啸恒建材经营部,92511181MA68KD6593,tax_number,92511181MA68KD6593,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
6998,non_primary_duplicate_group_screen,deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source,company;supplier,1104be56644d43f08519a0378ce62e56,普格县顺达经营部,92513428MA67BR0AXT,tax_number,92513428MA67BR0AXT,company;supplier,4,merge_by_tax_number,blocked,non_primary_duplicate_group_screen
7001,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only;non_primary_partner_source,deduplicated_group_not_create_only;non_primary_partner_source;same_tax_multiple_names,company;supplier,c153d78a7c754be9b05a2bdedeb14383,越西县文琦租赁站,92513434MA68G0RY24,tax_number,92513434MA68G0RY24,company;supplier,2,merge_by_tax_number,blocked,same_tax_conflict_screen
7098,same_tax_conflict_screen,same_tax_multiple_names;deduplicated_group_not_create_only,deduplicated_group_not_create_only;same_tax_multiple_names,cooperat_company,1511527fd44d4614942d1f84091650e5,喀什市德硕建材销售店,92653101MACWEQYP6A,tax_number,92653101MACWEQYP6A,company,2,merge_by_tax_number,blocked,same_tax_conflict_screen
